date,lift_reason,det_facility,city,state,detainer_type
2007-11-14 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2007-11-14 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-14 00:00:00,Case Closed,DELAWARE CO JAIL,THORNTON,PENNSYLVANIA,
2007-11-14 00:00:00,,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2007-11-14 00:00:00,Booked into Detention,ALLENWOOD U.S.PEN.,WHITE DEER,PENNSYLVANIA,
2007-11-14 00:00:00,Lifted,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-14 00:00:00,Case Closed,PHI DISTRICT OFFICE,PHILADELPHIA,PENNSYLVANIA,
2007-11-14 00:00:00,Booked into Detention,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2007-11-14 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-14 00:00:00,Case Closed,MONROE CO JAIL,STROUDSBURG,PENNSYLVANIA,
2007-11-14 00:00:00,,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2007-11-14 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2007-11-14 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2007-11-14 00:00:00,,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2007-11-15 00:00:00,Lifted,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2007-11-15 00:00:00,Booked into Detention,SCI HOUTZDALE,HOUTZDALE,PENNSYLVANIA,
2007-11-15 00:00:00,Case Closed,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2007-11-15 00:00:00,Booked into Detention,SCI MUNCY,MUNCY,PENNSYLVANIA,
2007-11-15 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-16 00:00:00,,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2007-11-16 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-11-16 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-11-16 00:00:00,Lifted,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-11-16 00:00:00,Case Closed,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-11-16 00:00:00,,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2007-11-16 00:00:00,,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-11-16 00:00:00,Booked into Detention,DELAWARE CO JAIL,THORNTON,PENNSYLVANIA,
2007-11-16 00:00:00,Booked into Detention,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2007-11-18 00:00:00,Booked into Detention,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2007-11-18 00:00:00,Booked into Detention,SCI HOUTZDALE,HOUTZDALE,PENNSYLVANIA,
2007-11-19 00:00:00,Case Closed,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-19 00:00:00,Case Closed,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-19 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-19 00:00:00,Case Closed,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2007-11-19 00:00:00,Case Closed,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2007-11-19 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-19 00:00:00,,ALLENWOOD U.S.PEN.,WHITE DEER,PENNSYLVANIA,
2007-11-19 00:00:00,Lifted,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-19 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-19 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-19 00:00:00,Transferred,MCKEAN FED.CORR.INST.,BRADFORD,PENNSYLVANIA,
2007-11-20 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-20 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-20 00:00:00,Transferred,"CAMPHILL SCI, PA",CAMP HILL,PENNSYLVANIA,
2007-11-20 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-20 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-20 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-20 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-20 00:00:00,Case Closed,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-20 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-20 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-20 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-20 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-20 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-21 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,DELAWARE CO JAIL,THORNTON,PENNSYLVANIA,
2007-11-21 00:00:00,Lifted,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-21 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2007-11-21 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-23 00:00:00,,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2007-11-26 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,Case Closed,"YORK COUNTY JAIL, PA",YORK,PENNSYLVANIA,
2007-11-26 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,Case Closed,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-26 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-26 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-26 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,Case Closed,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,Case Closed,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-27 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-11-28 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-28 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-28 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-28 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-28 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-28 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-28 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-28 00:00:00,Lifted,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-28 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-28 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-29 00:00:00,Case Closed,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2007-11-29 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Case Closed,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-29 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Lifted - Lack of Funds,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-11-29 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-29 00:00:00,Case Closed,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-11-29 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-30 00:00:00,Transferred,"LACKAWANA CNTY JAIL, PA",SCRANTON,PENNSYLVANIA,
2007-11-30 00:00:00,Lifted,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-30 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-30 00:00:00,Booked into Detention,MONROE CO JAIL,STROUDSBURG,PENNSYLVANIA,
2007-11-30 00:00:00,Lifted,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-11-30 00:00:00,,PIKE COUNTY JAIL,MILFORD,PENNSYLVANIA,
2007-11-30 00:00:00,,"US MARSHALS, E.DIST.PA",PHILADELPHIA,PENNSYLVANIA,
2007-11-30 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-30 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-30 00:00:00,,"US MARSHALS, E.DIST.PA",PHILADELPHIA,PENNSYLVANIA,
2007-11-30 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-11-30 00:00:00,Case Closed,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-12-01 00:00:00,,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2007-12-01 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2007-12-03 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-03 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-03 00:00:00,Case Closed,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2007-12-03 00:00:00,,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2007-12-03 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-12-03 00:00:00,Lifted,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-12-03 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-12-03 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-03 00:00:00,Case Closed,"BUTLER COUNTY JAIL, PA",BUTLER,PENNSYLVANIA,
2007-12-03 00:00:00,Lifted,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2007-12-03 00:00:00,Case Closed,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-03 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-04 00:00:00,Booked into Detention,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-12-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-04 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-04 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-12-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-04 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-04 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-04 00:00:00,,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-12-04 00:00:00,Lifted,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-04 00:00:00,Case Closed,SCHUYLKILL FED.CORR.INST.,MINERSVILLE,PENNSYLVANIA,
2007-12-05 00:00:00,Transferred,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-05 00:00:00,Lifted,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-12-05 00:00:00,Case Closed,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-12-05 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-12-05 00:00:00,,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,Lifted,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,"SCI HUNTINGDON, PA",HUNTINGDON,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-05 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-06 00:00:00,Booked into Detention,"SCI DALLAS, PA",DALLAS,PENNSYLVANIA,
2007-12-06 00:00:00,,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-12-06 00:00:00,,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-12-06 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-12-07 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-07 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-07 00:00:00,Transferred,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-07 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-10 00:00:00,Case Closed,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2007-12-10 00:00:00,,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2007-12-10 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2007-12-10 00:00:00,Booked into Detention,"SCI DALLAS, PA",DALLAS,PENNSYLVANIA,
2007-12-10 00:00:00,,LUZERNE COUNTY JAIL,WILKESBARRE,PENNSYLVANIA,
2007-12-10 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-12-10 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-10 00:00:00,Case Closed,"SCI DALLAS, PA",DALLAS,PENNSYLVANIA,
2007-12-10 00:00:00,Transferred,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-10 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-10 00:00:00,Lifted,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-10 00:00:00,,ALLENWOOD (LOW) FCI,WHITE DEER,PENNSYLVANIA,
2007-12-10 00:00:00,,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2007-12-10 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-10 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-11 00:00:00,Case Closed,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
2007-12-11 00:00:00,Booked into Detention,"SCI DALLAS, PA",DALLAS,PENNSYLVANIA,
2007-12-11 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-11 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-12-11 00:00:00,Booked into Detention,MOSHANNON VALLEY CORRECTIONAL,PHILIPSBURG,PENNSYLVANIA,
2007-12-12 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-12 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-12-12 00:00:00,,BERKS COUNTY FAMILY SHELTER,LEESPORT,PENNSYLVANIA,
2007-12-12 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-12 00:00:00,Lifted,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-12 00:00:00,Lifted,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2007-12-13 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-13 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-13 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-13 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-13 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-13 00:00:00,Booked into Detention,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2007-12-13 00:00:00,Case Closed,ALLENWOOD (MED) FCI,WHITE DEER,PENNSYLVANIA,
2007-12-13 00:00:00,Booked into Detention,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2007-12-13 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-13 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Lifted,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Booked into Detention,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2007-12-14 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Case Closed,LEWISBURG U.S. PEN.,LEWISBURG,PENNSYLVANIA,
2007-12-14 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Lifted,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Case Closed,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Early Release,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-14 00:00:00,Case Closed,FDC PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,
2007-12-17 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-12-17 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-17 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-17 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-17 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-17 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-12-17 00:00:00,,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-17 00:00:00,,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-12-17 00:00:00,Transferred,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2007-12-17 00:00:00,Booked into Detention,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-12-17 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-18 00:00:00,Case Closed,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2007-12-18 00:00:00,Case Closed,"MONTGOMERY CNTY JAIL, PA",NORRISTOWN,PENNSYLVANIA,
2007-12-18 00:00:00,Lifted,LORETTO FED.CORR.INST.,LORETTO,PENNSYLVANIA,
2007-12-18 00:00:00,Booked into Detention,USP CANAAN,WAYMART,PENNSYLVANIA,
2007-12-18 00:00:00,Case Closed,CLINTON COUNTY CORR. FAC.,MCELHATTAN,PENNSYLVANIA,
2007-12-18 00:00:00,Booked into Detention,"CHESTER CNTY JAIL, PA",WEST CHESTER,PENNSYLVANIA,
2007-12-18 00:00:00,Booked into Detention,SCI COAL TOWNSHIP,COAL TOWNSHIP,PENNSYLVANIA,
2007-12-18 00:00:00,Case Closed,FRANKLIN COUNTY JAIL,CHAMBERSBURG,PENNSYLVANIA,
2007-12-19 00:00:00,Booked into Detention,CURRAN FROMHOLD CORR.FAC.,PHILADELPHIA,PENNSYLVANIA,
2007-12-19 00:00:00,,"BUCKS CNTY JAIL, PA",DOYLESTOWN,PENNSYLVANIA,
